source,target,anchor_text
https://www.engadget.com/2017-02-21-alienware-13-2017-kaby-lake-review.html,https://www.engadget.com/2016-12-15-asus-rog-gl502-strix-review.html,ASUS Strix
https://www.engadget.com/2018-08-21-2019-honda-insight-review.html,https://www.engadget.com/2017-12-19-honda-clarity-plug-in-hybrid.html,Clarity line
https://www.engadget.com/2014-11-12-microsoft-band-review.html,https://www.engadget.com/2014-04-21-samsung-gear-fit-review.html,Gear Fit
https://www.engadget.com/2014-11-12-microsoft-band-review.html,https://www.engadget.com/2014-11-10-garmin-vivosmart-review.html,Garmin Vivosmart
https://www.engadget.com/2014-11-12-microsoft-band-review.html,https://www.engadget.com/2013-05-06-fitbit-flex-review.html,Fitbit Flex
https://www.engadget.com/2014-11-12-microsoft-band-review.html,https://www.engadget.com/2012-12-07-jawbone-up-review-2012.html,Jawbone Up
https://www.engadget.com/products/dji/dji-ronin-4d/,https://www.engadget.com/2019-11-21-panasonic-s1h-review.html,Panasonic S1H
https://www.engadget.com/products/dji/dji-ronin-4d/,https://www.engadget.com/sony-a7s-iii-mirrorless-camera-review-140041536.html,Sony A7S III
https://www.engadget.com/products/dji/dji-ronin-4d/,https://www.engadget.com/2019-04-10-panasonic-lumix-s1-full-frame-review.html,Panasonic’s S1
https://www.engadget.com/asus-zenbook-duo-review-2021-dual-screen-notebook-163024528.html,https://www.engadget.com/2020-04-01-dell-xps-13-review-best-ultraportable.html,Dell XPS 13
https://www.engadget.com/2011-11-14-htc-sensation-xl-review.html,https://www.engadget.com/2011-10-13-htc-sensation-xe-with-beats-audio-review.html,HTC Sensation XE with Beats Audio review
https://www.engadget.com/2011-11-14-htc-sensation-xl-review.html,https://www.engadget.com/2011-10-17-htc-titan-review.html,Titan
https://www.engadget.com/2011-11-14-htc-sensation-xl-review.html,https://www.engadget.com/2011-11-09-htc-vivid-review.html,slightly smaller
https://www.engadget.com/2011-11-14-htc-sensation-xl-review.html,https://www.engadget.com/2011-10-28-samsung-galaxy-note-review.html,not-so-heavyweight
https://www.engadget.com/2011-11-14-htc-sensation-xl-review.html,https://www.engadget.com/2011-05-27-htc-sensation-review.html,Sensation
https://www.engadget.com/2011-11-14-htc-sensation-xl-review.html,https://www.engadget.com/2011-05-16-htc-flyer-review.html,similarly styled HTC tablet.
https://www.engadget.com/2011-11-14-htc-sensation-xl-review.html,https://www.engadget.com/2011-05-16-htc-flyer-review.html,Flyer
https://www.engadget.com/2011-11-14-htc-sensation-xl-review.html,https://www.engadget.com/2011-10-11-htc-radar-review.html,Radar
https://www.engadget.com/2011-11-14-htc-sensation-xl-review.html,https://www.engadget.com/2011-10-13-htc-sensation-xe-with-beats-audio-review.html,HTC Sensation XE
https://www.engadget.com/2011-11-14-htc-sensation-xl-review.html,https://www.engadget.com/2011-03-21-htc-incredible-s-review.html,Incredible S
https://www.engadget.com/2011-11-14-htc-sensation-xl-review.html,https://www.engadget.com/2011-10-13-htc-sensation-xe-with-beats-audio-review.html,Sensation XE review
https://www.engadget.com/2011-11-14-htc-sensation-xl-review.html,https://www.engadget.com/2011-10-27-htc-rhyme-review.html,HTC Rhyme
https://www.engadget.com/2011-11-14-htc-sensation-xl-review.html,https://www.engadget.com/2011-10-13-htc-sensation-xe-with-beats-audio-review.html,already
https://www.engadget.com/ratchet-clank-rift-apart-review-interview-ps5-151025038.html,https://www.engadget.com/miles-morales-ps5-review-spider-man-161228925.html,Spider-Man: Miles Morales
https://www.engadget.com/ratchet-clank-rift-apart-review-interview-ps5-151025038.html,https://www.engadget.com/returnal-review-ps5-shooter-133029657.html,Returnal
https://www.engadget.com/ratchet-clank-rift-apart-review-interview-ps5-151025038.html,https://www.engadget.com/medium-xbox-series-s-review-160039546.html,The Medium isn't enough
https://www.engadget.com/2012-02-15-atandt-galaxy-note-review.html,https://www.engadget.com/2011-11-24-galaxy-nexus-hspa-review.html,Galaxy Nexus
https://www.engadget.com/2012-02-15-atandt-galaxy-note-review.html,https://www.engadget.com/2011-10-28-samsung-galaxy-note-review.html,European guise
https://www.engadget.com/2012-02-15-atandt-galaxy-note-review.html,https://www.engadget.com/2010-06-06-dell-streak-review.html,Dell Streak 5
https://www.engadget.com/2012-02-15-atandt-galaxy-note-review.html,https://www.engadget.com/2011-12-16-verizon-galaxy-nexus-review.html,Galaxy Nexus
https://www.engadget.com/2012-02-15-atandt-galaxy-note-review.html,https://www.engadget.com/2011-10-14-iphone-4s-review.html,iPhone 4S
https://www.engadget.com/2012-02-15-atandt-galaxy-note-review.html,https://www.engadget.com/2011-11-11-samsung-galaxy-s-ii-skyrocket-review.html,Galaxy S II
https://www.engadget.com/2012-02-15-atandt-galaxy-note-review.html,https://www.engadget.com/2011-10-28-samsung-galaxy-note-review.html,International Galaxy Note review
https://www.engadget.com/amazon-echo-2020-review-130046336.html,https://www.engadget.com/2019-10-30-amazon-echo-review-2019-smart-speaker.html,was one of the best
https://www.engadget.com/amazon-echo-2020-review-130046336.html,https://www.engadget.com/2018-11-21-amazon-echo-plus-dot-sub-2018-review.html,improved speakers
https://www.engadget.com/amazon-echo-2020-review-130046336.html,https://www.engadget.com/google-nest-audio-review-143012511.html,Nest Audio speaker
https://www.engadget.com/garmin-reveals-high-end-smartwatches-for-explorers-with-deep-pockets-110022376.html,https://www.engadget.com/garmin-unveils-its-first-dedicated-running-watches-with-amoled-displays-120030944.html,"Garmin has begun to fully embrace,"
https://www.engadget.com/2012-06-14-orange-san-diego-review.html,https://www.engadget.com/2011-04-28-samsung-galaxy-s-ii-review.html,Galaxy S II
https://www.engadget.com/2012-06-14-orange-san-diego-review.html,https://www.engadget.com/2012-06-06-sony-xperia-u-review-a-little-slice-of-android-that-punches-abo.html,earnestly-priced
https://www.engadget.com/2012-01-01-hp-folio-13-review.html,https://www.engadget.com/2011-10-21-asus-zenbook-ux31-review.html,ASUS Zenbook UX31
https://www.engadget.com/2012-01-01-hp-folio-13-review.html,https://www.engadget.com/2011-07-25-macbook-air-review-mid-2011.html,13-inch MacBook Air
https://www.engadget.com/2012-01-01-hp-folio-13-review.html,https://www.engadget.com/2011-10-14-acer-aspire-s3-ultrabook-review.html,Acer Aspire S3
https://www.engadget.com/2012-01-01-hp-folio-13-review.html,https://www.engadget.com/2011-11-13-lenovo-ideapad-u300s-review.html,Lenovo Ideapad U300s
https://www.engadget.com/2012-01-01-hp-folio-13-review.html,https://www.engadget.com/2011-11-18-toshiba-portege-z835-review.html,Toshiba Portege Z835
https://www.engadget.com/2012-01-01-hp-folio-13-review.html,https://www.engadget.com/2011-11-18-toshiba-portege-z835-review.html,Toshiba Portege Z835
https://www.engadget.com/2012-01-01-hp-folio-13-review.html,https://www.engadget.com/2011-11-13-lenovo-ideapad-u300s-review.html,Lenovo IdeaPad U300s
https://www.engadget.com/2012-01-01-hp-folio-13-review.html,https://www.engadget.com/2011-10-21-asus-zenbook-ux31-review.html,ASUS Zenbook UX31
https://www.engadget.com/2012-01-01-hp-folio-13-review.html,https://www.engadget.com/2011-10-14-acer-aspire-s3-ultrabook-review.html,Acer Aspire S3
https://www.engadget.com/2012-01-01-hp-folio-13-review.html,https://www.engadget.com/2010-10-26-macbook-air-review-late-2010.html,"13-inch, 2011 MacBook Air"
https://www.engadget.com/2012-01-01-hp-folio-13-review.html,https://www.engadget.com/2011-03-28-samsung-series-9-900x-laptop-review.html,Samsung Series 9
https://www.engadget.com/2012-01-01-hp-folio-13-review.html,https://www.engadget.com/2011-11-18-toshiba-portege-z835-review.html,Toshiba Portege Z835 review
https://www.engadget.com/2012-01-01-hp-folio-13-review.html,https://www.engadget.com/2011-10-21-asus-zenbook-ux31-review.html,ASUS Zenbook UX31 review
https://www.engadget.com/2015-12-08-apple-smart-battery-case-iphone-review.html,https://www.engadget.com/2015-10-01-iphone-6s-and-6s-plus-review.html,reviewed the iPhone 6s and 6s Plus
https://www.engadget.com/2015-12-08-apple-smart-battery-case-iphone-review.html,https://www.engadget.com/2010-04-19-droid-incredible-review.html,Droid Incredible's plateaued back
https://www.engadget.com/2015-12-08-apple-smart-battery-case-iphone-review.html,https://www.engadget.com/2014-09-16-iphone-6-and-6-plus-review.html,last year's iPhone 6
https://www.engadget.com/2011-02-08-tachyon-xc-hd-helmet-camera-review.html,https://www.engadget.com/2009-10-02-tachyon-xc-3d-helmet-cam-hands-on.html,Tachyon XC
https://www.engadget.com/2012-08-01-nokia-drive-offline-navigation-review-taking-the-lumia-900-for.html,https://www.engadget.com/2010-02-25-smartphone-gps-shootout-google-ovi-and-verizon.html,2010 mobile GPS shootout
https://www.engadget.com/2012-08-01-nokia-drive-offline-navigation-review-taking-the-lumia-900-for.html,https://www.engadget.com/2010-06-16-garmin-nuvi-3790t-review.html,nüvi 3790T
https://www.engadget.com/2012-08-01-nokia-drive-offline-navigation-review-taking-the-lumia-900-for.html,https://www.engadget.com/2012-06-28-android-4-1-jelly-bean-review-a-look-at-whats-changed-in-googl.html,review of Android 4.1 (Jelly Bean)
https://www.engadget.com/2019-07-05-apple-ipad-pro-12-9-user-reviews.html,https://www.engadget.com/2018-11-09-ipad-pro-2018-review.html,reviewing the iPad Pro 12.9
https://www.engadget.com/2011-10-05-grid10-review.html,https://www.engadget.com/2010-04-05-fusion-garage-joojoo-review.html,JooJoo tablet
https://www.engadget.com/2011-10-05-grid10-review.html,https://www.engadget.com/2011-08-31-sony-tablet-s-preview.html,Sony Tablet S
https://www.engadget.com/2011-10-05-grid10-review.html,https://www.engadget.com/2011-02-23-motorola-xoom-review.html,Motorola Xoom
https://www.engadget.com/2011-10-05-grid10-review.html,https://www.engadget.com/2011-03-09-ipad-2-review.html,iPad 2
https://www.engadget.com/2011-10-05-grid10-review.html,https://www.engadget.com/2010-11-01-samsung-galaxy-tab-review.html,Galaxy Tab
https://www.engadget.com/2011-10-05-grid10-review.html,https://www.engadget.com/2011-07-22-toshiba-thrive-review.html,Toshiba Thrive
https://www.engadget.com/2011-10-05-grid10-review.html,https://www.engadget.com/2011-04-13-blackberry-playbook-review.html,PlayBook
https://www.engadget.com/2011-10-05-grid10-review.html,https://www.engadget.com/2011-06-29-hp-touchpad-review.html,TouchPad
https://www.engadget.com/2016-08-26-the-bottom-line-our-quick-verdict-on-the-hp-chromebook-13.html,https://www.engadget.com/2015-03-11-chromebook-pixel-review-2015.html,Pixel
https://www.engadget.com/2016-08-26-the-bottom-line-our-quick-verdict-on-the-hp-chromebook-13.html,https://www.engadget.com/2016-08-05-hp-chromebook-13-review-2016.html,HP Chromebook 13
https://www.engadget.com/amazon-echo-frames-review-alexa-glasses-open-ear-speaker-133017197.html,https://www.engadget.com/2019-11-12-snap-spectacles-3-review-price-specs-availability-ar-filters-dual-camera.html,Snap Spectacles
https://www.engadget.com/amazon-echo-frames-review-alexa-glasses-open-ear-speaker-133017197.html,https://www.engadget.com/2019-02-02-bose-frames-review.html,the Bose Frames
https://www.engadget.com/2018-03-21-kia-s-niro-hybrid-review.html,https://www.engadget.com/2017-12-22-mercedes-c63s-review.html,Mercedes
https://www.engadget.com/2018-03-21-kia-s-niro-hybrid-review.html,https://www.engadget.com/2018-03-01-tesla-model-3-review.html,Tesla's Autopilot
https://www.engadget.com/2012-10-16-lenovo-ideatab-s2110-review.html,https://www.engadget.com/2012-04-22-asus-transformer-pad-tf300-review.html,Transformer Pad TF300
https://www.engadget.com/2012-10-16-lenovo-ideatab-s2110-review.html,https://www.engadget.com/2012-05-15-samsung-galaxy-tab-2-10-1-review.html,Samsung's Galaxy Tab 2 10.1
https://www.engadget.com/2012-10-16-lenovo-ideatab-s2110-review.html,https://www.engadget.com/2011-08-04-lenovo-ideapad-k1-review.html,earlier
https://www.engadget.com/2012-10-16-lenovo-ideatab-s2110-review.html,https://www.engadget.com/2012-09-24-sony-xperia-tablet-s-review.html,Xperia Tablet S
https://www.engadget.com/2012-10-16-lenovo-ideatab-s2110-review.html,https://www.engadget.com/2012-04-30-acer-iconia-tab-a510-review.html,Acer's Iconia Tab A510
https://www.engadget.com/2012-10-16-lenovo-ideatab-s2110-review.html,https://www.engadget.com/2011-03-09-ipad-2-review.html,iPad 2
https://www.engadget.com/2012-11-02-kobo-glo-review.html,https://www.engadget.com/2012-04-24-nook-simple-touch-with-glowlight-review.html,Nook Simple Touch with GlowLight review
https://www.engadget.com/2012-11-02-kobo-glo-review.html,https://www.engadget.com/2012-09-30-amazon-kindle-paperwhite-review.html,Amazon Kindle Paperwhite review
https://www.engadget.com/2012-11-02-kobo-glo-review.html,https://www.engadget.com/2011-12-08-kobo-vox-review.html,Vox tablet
https://www.engadget.com/2012-11-02-kobo-glo-review.html,https://www.engadget.com/2011-06-13-kobo-ereader-touch-edition-review.html,Kobo Touch
https://www.engadget.com/2012-11-02-kobo-glo-review.html,https://www.engadget.com/2012-04-24-nook-simple-touch-with-glowlight-review.html,Nook Simple Touch with GlowLight
https://www.engadget.com/2012-11-02-kobo-glo-review.html,https://www.engadget.com/2012-09-30-amazon-kindle-paperwhite-review.html,Amazon Kindle Paperwhite
https://www.engadget.com/products/fujifilm/x-h2s/,https://www.engadget.com/2018-04-21-fujifilm-s-xh-1-review.html,releasing the X-H1
https://www.engadget.com/products/fujifilm/x-h2s/,https://www.engadget.com/canon-r6-review-almost-perfect-140051632.html,Canon’s EOS R6
https://www.engadget.com/products/amazon/kindle/2014/,https://www.engadget.com/2018-11-13-kindle-paperwhite-review-2018.html,better
https://www.engadget.com/products/amazon/kindle/2014/,https://www.engadget.com/2010-08-27-amazon-kindle-review.html,the premium Kindle
https://www.engadget.com/products/amazon/kindle/2014/,https://www.engadget.com/2018-11-13-kindle-paperwhite-review-2018.html,waterproofing since the latest model came out back in November
https://www.engadget.com/2017-02-11-analogue-nt-mini-review.html,https://www.engadget.com/2016-11-11-nes-classic-edition-review.html,NES Classic Edition
https://www.engadget.com/2017-02-11-analogue-nt-mini-review.html,https://www.engadget.com/2016-09-12-retrousb-avs-review.html,RetroUSB AVS
https://www.engadget.com/2020-02-18-alex-garland-devs-fx-hulu-review.html,https://www.engadget.com/2018-03-14-annihilation-review-netflix-theaters.html,Annihilation
https://www.engadget.com/2020-01-23-xps-15-user-reviews-wanted.html,https://www.engadget.com/2019-09-03-dell-xps-15-review-2019.html,score of 85
https://www.engadget.com/2020-01-23-xps-15-user-reviews-wanted.html,https://www.engadget.com/2019-04-04-dell-xps-13-review-perfect-ultraportable.html,XPS 13
https://www.engadget.com/2020-01-23-xps-15-user-reviews-wanted.html,https://www.engadget.com/products/dell/xps-15-2019/,Dell XPS 15 product page
https://www.engadget.com/2020-01-23-xps-15-user-reviews-wanted.html,https://www.engadget.com/2019-12-25-best-user-reviews-2019.html,user review roundup article
https://www.engadget.com/2020-01-23-xps-15-user-reviews-wanted.html,https://www.engadget.com/products/dell/xps-15-2019/,Dell XPS 15 product page
https://www.engadget.com/nintendo-switch-user-reviews-wanted-150011905.html,https://www.engadget.com/2019-03-07-nintendo-switch-review-two-years.html,score of 88
https://www.engadget.com/nintendo-switch-user-reviews-wanted-150011905.html,https://www.engadget.com/products/nintendo/switch/joy-con/,product page
https://www.engadget.com/nintendo-switch-user-reviews-wanted-150011905.html,https://www.engadget.com/amazon-fire-tv-stick-4k-reader-reviews-150016207.html,user review roundup
https://www.engadget.com/nintendo-switch-user-reviews-wanted-150011905.html,https://www.engadget.com/products/nintendo/switch/joy-con/,Joy-Con product page
https://www.engadget.com/2017-12-19-google-home-max-review.html,https://www.engadget.com/2017-10-18-sonos-one-review.html,Sonos One speaker
https://www.engadget.com/2017-12-19-google-home-max-review.html,https://www.engadget.com/2016-11-03-google-home-review.html,original Google Home review
https://www.engadget.com/2017-12-19-google-home-max-review.html,https://www.engadget.com/2017-10-13-google-home-mini-review.html,our Home Mini review
https://www.engadget.com/2017-12-19-google-home-max-review.html,https://www.engadget.com/2015-10-29-sonos-play-5-review-2015.html,the Sonos Play:5
https://www.engadget.com/2014-06-19-asus-padfone-x-review.html,https://www.engadget.com/2012-06-12-asus-padfone-review.html,first Padfone
https://www.engadget.com/2014-06-19-asus-padfone-x-review.html,https://www.engadget.com/2012-10-25-asus-padfone-2-review.html,three
https://www.engadget.com/2014-06-19-asus-padfone-x-review.html,https://www.engadget.com/2013-05-21-asus-padfone-infinity-review.html,Padfones
https://www.engadget.com/2014-06-19-asus-padfone-x-review.html,https://www.engadget.com/2013-05-21-asus-padfone-infinity-review.html,last year's model
https://www.engadget.com/2014-06-19-asus-padfone-x-review.html,https://www.engadget.com/2014-04-11-samsung-galaxy-s5-review.html,Galaxy S5
https://www.engadget.com/2014-06-19-asus-padfone-x-review.html,https://www.engadget.com/2014-03-25-htc-one-2014-review.html,HTC One M8
https://www.engadget.com/2014-06-19-asus-padfone-x-review.html,https://www.engadget.com/2013-09-30-samsung-galaxy-note-3-review.html,Samsung Galaxy Note 3
https://www.engadget.com/2014-06-19-asus-padfone-x-review.html,https://www.engadget.com/2013-08-19-sony-xperia-z-ultra-review.html,Xperia Z Ultra
https://www.engadget.com/2009-10-06-logitech-squeezebox-radio-review.html,https://www.engadget.com/2008-09-21-squeezebox-boom-review.html,Boom
https://www.engadget.com/2019-08-20-lenovo-thinkpad-x1-carbon-2019-review.html,https://www.engadget.com/2018-03-12-thinkpad-x1-carbon-review.html,every one before it
https://www.engadget.com/2019-08-20-lenovo-thinkpad-x1-carbon-2019-review.html,https://www.engadget.com/2018-11-08-microsoft-surface-laptop-2-review-black.html,Surface Laptop 2
https://www.engadget.com/2015-09-26-ipad-mini-4-review.html,https://www.engadget.com/2014-10-21-ipad-air-2-mini-3-review.html,iPad Air 2
https://www.engadget.com/2015-09-26-ipad-mini-4-review.html,https://www.engadget.com/2014-10-21-ipad-air-2-mini-3-review.html,with the iPad Air 2
https://www.engadget.com/2015-09-26-ipad-mini-4-review.html,https://www.engadget.com/2015-09-22-ios-9-review.html,a few thousand words all about it
https://www.engadget.com/2015-09-26-ipad-mini-4-review.html,https://www.engadget.com/2015-09-18-samsung-galaxy-tab-s2-review.html,Samsung's Galaxy Tab S2
https://www.engadget.com/2018-09-18-sony-1000xm3-review.html,https://www.engadget.com/2016-06-25-bose-quietcomfort-35-review.html,Bose's best headsets
https://www.engadget.com/2017-12-15-eve-v-review.html,https://www.engadget.com/2017-06-23-surface-pro-review.html,Surface Pro
https://www.engadget.com/2017-12-15-eve-v-review.html,https://www.engadget.com/2016-11-14-macbook-pro-review-2016.html,2016 MacBook Pro
https://www.engadget.com/2008-10-16-lenovo-thinkpad-x200s-reviewed-its-worth-the-splurge.html,https://www.engadget.com/2008-09-21-lenovos-thinkpad-x200t-convertible-tablet-gets-reviewed.html,X200t
https://www.engadget.com/2008-10-16-lenovo-thinkpad-x200s-reviewed-its-worth-the-splurge.html,https://www.engadget.com/2008-07-15-lenovos-thinkpad-x200-gets-reviewed-its-a-winner.html,standard X200
https://www.engadget.com/2016-11-07-sony-playstation-4-pro-review.html,https://www.engadget.com/2016-08-02-xbox-one-s-review.html,Xbox One S
https://www.engadget.com/2014-06-17-nokia-lumia-630-review.html,https://www.engadget.com/2014-02-19-nokia-lumia-icon-review.html,Icon
https://www.engadget.com/2014-06-17-nokia-lumia-630-review.html,https://www.engadget.com/2014-04-14-windows-phone-8-1.html,Windows Phone 8.1
https://www.engadget.com/2014-06-17-nokia-lumia-630-review.html,https://www.engadget.com/2013-09-17-iphone-5c-review.html,iPhone 5c
https://www.engadget.com/2014-06-17-nokia-lumia-630-review.html,https://www.engadget.com/2013-02-07-nokia-lumia-620-review.html,620
https://www.engadget.com/2014-06-17-nokia-lumia-630-review.html,https://www.engadget.com/2013-04-26-nokia-lumia-520-review.html,520
https://www.engadget.com/2014-06-17-nokia-lumia-630-review.html,https://www.engadget.com/2013-05-14-sony-xperia-sp-review.html,Xperia SP
https://www.engadget.com/2014-06-17-nokia-lumia-630-review.html,https://www.engadget.com/2013-11-26-moto-g-review.html,Moto G
https://www.engadget.com/2014-06-17-nokia-lumia-630-review.html,https://www.engadget.com/2014-05-20-ee-kestrel-review.html,EE Kestrel
https://www.engadget.com/2014-06-17-nokia-lumia-630-review.html,https://www.engadget.com/2013-09-09-nokia-lumia-625-review.html,Lumia 625
https://www.engadget.com/2014-06-17-nokia-lumia-630-review.html,https://www.engadget.com/2014-05-20-ee-kestrel-review.html,EE Kestrel
https://www.engadget.com/2014-06-17-nokia-lumia-630-review.html,https://www.engadget.com/2014-05-26-moto-e-review.html,Moto E
https://www.engadget.com/hp-reverb-g2-review-vr-windows-mixed-reality-130012057.html,https://www.engadget.com/oculus-quest-2-review-vr-facebook-headset-173026291.html,Quest 2
https://www.engadget.com/hp-reverb-g2-review-vr-windows-mixed-reality-130012057.html,https://www.engadget.com/microsoft-flight-simulator-vr-review-200246099.html,Microsoft Flight Simulator's new VR mode
https://www.engadget.com/hp-reverb-g2-review-vr-windows-mixed-reality-130012057.html,https://www.engadget.com/2019-10-17-htc-vive-cosmos-review.html,HTC's $699 Vive Cosmos
https://www.engadget.com/2019-03-15-traeger-wifi-grills-pro-series-ironwood-timberline.html,https://www.engadget.com/2018-05-26-traeger-timberline-850-review.html,the Timberline series
https://www.engadget.com/2012-07-06-samsung-series-9-review-13-inch-mid-2012.html,https://www.engadget.com/2012-01-09-redesigned-samsung-series-9-laptop-announced.html,"Samsung unveils redesigned Series 9 laptops with 13- and 15-inch displays, starting at $1,399"
https://www.engadget.com/2012-07-06-samsung-series-9-review-13-inch-mid-2012.html,https://www.engadget.com/2012-04-09-15-inch-samsung-series-9-review-2012.html,"Samsung Series 9 review (15-inch, mid-2012)"
https://www.engadget.com/2012-07-06-samsung-series-9-review-13-inch-mid-2012.html,https://www.engadget.com/2012-01-09-redesigned-samsung-series-9-laptop-announced.html,revamped
https://www.engadget.com/2012-07-06-samsung-series-9-review-13-inch-mid-2012.html,https://www.engadget.com/2012-04-09-15-inch-samsung-series-9-review-2012.html,review
https://www.engadget.com/2012-07-06-samsung-series-9-review-13-inch-mid-2012.html,https://www.engadget.com/2012-06-18-macbook-air-review.html,MacBook Air
https://www.engadget.com/2012-07-06-samsung-series-9-review-13-inch-mid-2012.html,https://www.engadget.com/2011-10-24-dell-xps-14z-review.html,embellished hinge
https://www.engadget.com/2012-07-06-samsung-series-9-review-13-inch-mid-2012.html,https://www.engadget.com/2011-10-21-asus-zenbook-ux31-review.html,fancy penmanship
https://www.engadget.com/2012-07-06-samsung-series-9-review-13-inch-mid-2012.html,https://www.engadget.com/2012-06-18-macbook-air-review.html,MacBook Air
https://www.engadget.com/2012-07-06-samsung-series-9-review-13-inch-mid-2012.html,https://www.engadget.com/2012-01-01-hp-folio-13-review.html,slightly heavier models
https://www.engadget.com/2012-07-06-samsung-series-9-review-13-inch-mid-2012.html,https://www.engadget.com/2011-05-09-toshiba-satellite-e305-s1990-review.html,here
https://www.engadget.com/2012-07-06-samsung-series-9-review-13-inch-mid-2012.html,https://www.engadget.com/2012-01-28-hp-envy-15-review-early-2012.html,HP Envy 15
https://www.engadget.com/2012-07-06-samsung-series-9-review-13-inch-mid-2012.html,https://www.engadget.com/2012-06-18-macbook-air-review.html,MacBook Air
https://www.engadget.com/2012-07-06-samsung-series-9-review-13-inch-mid-2012.html,https://www.engadget.com/2011-10-21-asus-zenbook-ux31-review.html,ASUS Zenbook UX31
https://www.engadget.com/2012-07-06-samsung-series-9-review-13-inch-mid-2012.html,https://www.engadget.com/2011-11-13-lenovo-ideapad-u300s-review.html,Lenovo IdeaPad U300s
https://www.engadget.com/2012-07-06-samsung-series-9-review-13-inch-mid-2012.html,https://www.engadget.com/2012-04-09-15-inch-samsung-series-9-review-2012.html,Samsung Series 9
https://www.engadget.com/2012-07-06-samsung-series-9-review-13-inch-mid-2012.html,https://www.engadget.com/2011-07-25-macbook-air-review-mid-2011.html,MacBook Air
https://www.engadget.com/2012-07-06-samsung-series-9-review-13-inch-mid-2012.html,https://www.engadget.com/2012-06-18-macbook-air-review.html,13-inch MacBook Air
https://www.engadget.com/2012-07-06-samsung-series-9-review-13-inch-mid-2012.html,https://www.engadget.com/2011-11-18-toshiba-portege-z835-review.html,Z835
https://www.engadget.com/2019-06-19-amazon-fire-7-2019-review.html,https://www.engadget.com/2017-10-16-amazon-fire-hd-10-review.html,Amazon's Fire tablets
https://www.engadget.com/2019-06-19-amazon-fire-7-2019-review.html,https://www.engadget.com/2018-08-08-samsung-galaxy-tab-s4-review.html,Samsung's Galaxy offerings
https://www.engadget.com/2013-11-06-fitbit-force-review.html,https://www.engadget.com/2013-05-06-fitbit-flex-review.html,Flex
https://www.engadget.com/2013-11-06-fitbit-force-review.html,https://www.engadget.com/2013-01-25-pebble-smartwatch-review.html,smartwatch
https://www.engadget.com/2013-11-06-fitbit-force-review.html,https://www.engadget.com/2013-08-16-withings-pulse-review.html,Withings' Pulse
https://www.engadget.com/2013-11-06-fitbit-force-review.html,https://www.engadget.com/2012-12-07-jawbone-up-review-2012.html,Up
https://www.engadget.com/2013-11-06-fitbit-force-review.html,https://www.engadget.com/2012-12-07-jawbone-up-review-2012.html,Jawbone Up review (2012)
https://www.engadget.com/2013-10-21-microsoft-surface-pro-2-review.html,https://www.engadget.com/2013-02-05-microsoft-surface-pro-review.html,Surface Pro
https://www.engadget.com/2013-10-21-microsoft-surface-pro-2-review.html,https://www.engadget.com/2012-10-23-microsoft-surface-rt-review.html,Surface RT
https://www.engadget.com/2013-10-21-microsoft-surface-pro-2-review.html,https://www.engadget.com/2013-10-15-sony-vaio-tap-11-review.html,Tap 11 tablet
https://www.engadget.com/2013-10-21-microsoft-surface-pro-2-review.html,https://www.engadget.com/2013-02-05-microsoft-surface-pro-review.html,Surface Pro review
https://www.engadget.com/2013-10-21-microsoft-surface-pro-2-review.html,https://www.engadget.com/2013-02-05-microsoft-surface-pro-review.html,Microsoft Surface Pro
https://www.engadget.com/2013-10-21-microsoft-surface-pro-2-review.html,https://www.engadget.com/2013-10-15-sony-vaio-tap-11-review.html,Sony VAIO Tap 11
https://www.engadget.com/2013-10-21-microsoft-surface-pro-2-review.html,https://www.engadget.com/2013-09-30-samsung-ativ-book-9-plus-review.html,Samsung ATIV Book 9 Plus
https://www.engadget.com/2013-10-21-microsoft-surface-pro-2-review.html,https://www.engadget.com/2013-08-13-acer-aspire-s7-392-review.html,Acer Aspire S7-392
https://www.engadget.com/2013-10-21-microsoft-surface-pro-2-review.html,https://www.engadget.com/2013-06-04-sony-vaio-duo-13-review.html,Sony VAIO Duo 13
https://www.engadget.com/2013-10-21-microsoft-surface-pro-2-review.html,https://www.engadget.com/2013-06-04-sony-vaio-pro-11-review.html,Sony VAIO Pro 11
https://www.engadget.com/2013-10-21-microsoft-surface-pro-2-review.html,https://www.engadget.com/2013-06-04-sony-vaio-pro-11-review.html,Sony VAIO Pro 11
https://www.engadget.com/2013-10-21-microsoft-surface-pro-2-review.html,https://www.engadget.com/2013-06-13-macbook-air-review.html,freak of nature
https://www.engadget.com/2013-10-21-microsoft-surface-pro-2-review.html,https://www.engadget.com/2013-08-13-acer-aspire-s7-392-review.html,Acer Aspire S7-392
https://www.engadget.com/2013-10-21-microsoft-surface-pro-2-review.html,https://www.engadget.com/2013-09-30-samsung-ativ-book-9-plus-review.html,Samsung ATIV Book 9 Plus
https://www.engadget.com/2013-10-21-microsoft-surface-pro-2-review.html,https://www.engadget.com/2013-02-05-microsoft-surface-pro-review.html,Microsoft Surface Pro review
https://www.engadget.com/2013-10-21-microsoft-surface-pro-2-review.html,https://www.engadget.com/2013-10-21-microsoft-surface-2-review.html,Microsoft Surface 2 review
https://www.engadget.com/2013-09-20-iphone-5s-slaps-down-competitors-in-early-benchmarks.html,https://www.engadget.com/2013-09-17-iphone-5s-review.html,iPhone 5s review
